zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,total_price,price_log
90049,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,109.0,4.691347882229144
90046,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,225.0,5.416100402204419
91104,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,194.0,5.267858159063328
90005,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,155.0,5.043425116919247
91748,House,Private room,3,1.0,1.0,1.0,Real Bed,61.0,4.110873864173311
90004,Apartment,Entire home/apt,8,1.0,2.0,6.0,Real Bed,255.0,5.541263545158426
91601,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,45.0,3.80666248977032
90039,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,170.0,5.135798437050261
91504,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,115.0,4.74493212836325
91343,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,4.007333185232471
90066,House,Private room,2,1.0,1.0,1.0,Real Bed,85.0,4.442651256490317
90014,Loft,Entire home/apt,2,1.0,0.0,1.0,Real Bed,140.0,4.941642422609304
90048,House,Shared room,1,2.0,1.0,1.0,Real Bed,48.0,3.8712010109078916
90210,Serviced apartment,Entire home/apt,4,2.5,2.0,2.0,Real Bed,745.0,6.61338421837956
90065,Guest suite,Entire home/apt,4,2.0,2.0,2.0,Real Bed,200.0,5.298317366548036
91767,House,Private room,2,1.0,1.0,1.0,Real Bed,40.0,3.688879454113936
90291,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,315.0,5.752572638825632
91766,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,65.0,4.174387269895637
90004,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,4.700480365792417
90292,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,135.0,4.90527477843843
90017,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,94.0,4.543294782270004
91732,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,40.0,3.688879454113936
90404,Townhouse,Private room,1,1.0,1.0,1.0,Real Bed,99.0,4.59511985013459
90020,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,45.0,3.80666248977032
91401,Guest suite,Private room,2,1.0,1.0,2.0,Real Bed,125.0,4.8283137373023015
91316,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,120.0,4.787491742782046
90034,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,200.0,5.298317366548036
90302,House,Private room,2,0.0,1.0,1.0,Real Bed,70.0,4.248495242049359
90046,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,5.298317366548036
90232,House,Private room,2,1.0,1.0,1.0,Real Bed,72.0,4.276666119016055
90025,Townhouse,Entire home/apt,6,2.5,3.0,3.0,Real Bed,235.0,5.45958551414416
90260,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,114.0,4.736198448394496
90049,Apartment,Private room,4,1.0,1.0,3.0,Real Bed,100.0,4.605170185988092
90035,House,Private room,2,1.0,1.0,1.0,Real Bed,90.0,4.499809670330264
90220,House,Private room,4,1.0,0.0,4.0,Real Bed,58.0,4.060443010546419
91006,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,205.0,5.3230099791384085
90640,House,Entire home/apt,16,3.0,6.0,11.0,Real Bed,500.0,6.214608098422191
90802,Loft,Private room,4,1.5,1.0,1.0,Real Bed,335.0,5.814130531825067
91775,Villa,Private room,2,1.0,1.0,2.0,Real Bed,59.0,4.07753744390572
90016,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,210.0,5.3471075307174685
90025,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,139.0,4.934473933130692
90046,Apartment,Entire home/apt,4,3.0,2.0,2.0,Real Bed,424.0,6.049733455231958
90035,House,Entire home/apt,12,2.5,4.0,7.0,Real Bed,545.0,6.300785794663245
90291,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,175.0,5.1647859739235145
91767,House,Private room,2,1.0,1.0,1.0,Real Bed,45.0,3.80666248977032
90039,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,170.0,5.135798437050261
91101,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
90305,House,Entire home/apt,16,2.5,3.0,3.0,Real Bed,405.0,6.003887067106539
90029,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,4.90527477843843
90065,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,110.0,4.700480365792417
90027,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,190.0,5.247024072160486
91601,Apartment,Private room,1,1.0,1.0,2.0,Real Bed,38.0,3.6375861597263857
90004,House,Private room,2,1.0,1.0,1.0,Real Bed,40.0,3.688879454113936
90248,House,Private room,2,1.0,1.0,1.0,Real Bed,90.0,4.499809670330264
90024,House,Entire home/apt,9,4.0,4.0,4.0,Real Bed,1500.0,7.3132203870903005
91423,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,170.0,5.135798437050261
90039,Condominium,Entire home/apt,3,1.0,0.0,1.0,Real Bed,130.0,4.867534450455582
90028,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,75.0,4.31748811353631
91775,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,4.174387269895637
91775,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,4.0943445622220995
90405,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,4.787491742782046
90034,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,110.0,4.700480365792417
90041,House,Entire home/apt,6,3.5,3.0,2.0,Real Bed,299.0,5.700443573390688
90210,Serviced apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,725.0,6.586171654854675
90031,Apartment,Entire home/apt,2,1.0,0.0,0.0,Real Bed,95.0,4.553876891600541
90066,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
90303,Townhouse,Entire home/apt,4,1.0,2.0,2.0,Real Bed,114.0,4.736198448394496
90731,Bus,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,4.31748811353631
91367,House,Shared room,2,1.0,1.0,1.0,Real Bed,49.0,3.8918202981106265
90503,House,Private room,2,2.5,1.0,1.0,Real Bed,135.0,4.90527477843843
90291,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,875.0,6.774223886357614
90014,Loft,Entire home/apt,3,1.0,1.0,1.0,Real Bed,319.0,5.7651911027848435
90212,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,230.0,5.4380793089231965
90249,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,65.0,4.174387269895637
91356,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,35.0,3.555348061489413
90305,House,Private room,2,1.5,1.0,2.0,Real Bed,128.0,4.852030263919617
90305,House,Private room,4,1.5,1.0,2.0,Real Bed,159.0,5.068904202220232
90291,House,Entire home/apt,4,1.0,0.0,1.0,Real Bed,200.0,5.298317366548036
91724,Guest suite,Entire home/apt,2,1.0,1.0,2.0,Real Bed,157.0,5.056245805348309
91007,Townhouse,Private room,4,1.0,1.0,1.0,Real Bed,350.0,5.857933154483459
90048,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,165.0,5.105945473900579
91767,House,Private room,2,1.0,1.0,1.0,Real Bed,40.0,3.688879454113936
91602,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,60.0,4.0943445622220995
91724,Guest suite,Entire home/apt,2,1.0,1.0,2.0,Real Bed,134.0,4.897839799950911
90029,Villa,Shared room,2,1.0,1.0,2.0,Real Bed,79.0,4.3694478524670215
93535,House,Private room,1,1.0,1.0,1.0,Real Bed,37.0,3.610917912644224
91601,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,85.0,4.442651256490317
90018,House,Shared room,3,1.0,1.0,3.0,Real Bed,45.0,3.80666248977032
91602,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,160.0,5.0751738152338275
90012,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,300.0,5.703782474656202
90035,House,Private room,2,1.0,1.0,1.0,Real Bed,169.0,5.1298987149230735
91423,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,55.0,4.007333185232471
90046,Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,110.0,4.700480365792417
91205,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,94.0,4.543294782270004
90029,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,125.0,4.8283137373023015
90013,Apartment,Private room,2,1.0,0.0,1.0,Real Bed,100.0,4.605170185988092
90272,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,73.0,4.290459441148391
90028,House,Private room,2,1.0,1.0,1.0,Real Bed,61.0,4.110873864173311
90013,Loft,Entire home/apt,3,1.0,1.0,1.0,Real Bed,180.0,5.1929568508902095
91770,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,61.0,4.110873864173311
90291,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,145.0,4.976733742420574
90026,Bungalow,Entire home/apt,2,1.0,1.0,1.0,Real Bed,177.0,5.17614973257383
91423,Condominium,Shared room,1,1.0,1.0,1.0,Real Bed,20.0,2.9957322735539913
90230,Guesthouse,Entire home/apt,3,1.0,1.0,1.0,Real Bed,149.0,5.003946305945459
90020,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,85.0,4.442651256490317
91789,House,Private room,2,1.5,1.0,1.0,Real Bed,159.0,5.068904202220232
91789,House,Private room,2,1.0,1.0,1.0,Real Bed,179.0,5.187385805840755
91601,House,Entire home/apt,7,1.5,2.0,3.0,Real Bed,145.0,4.976733742420574
91789,House,Private room,8,2.5,4.0,4.0,Real Bed,179.0,5.187385805840755
90025,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,73.0,4.290459441148391
90405,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,87.0,4.465908118654584
91504,House,Private room,1,1.0,1.0,1.0,Real Bed,60.0,4.0943445622220995
90019,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,250.0,5.521460917862246
91401,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,274.0,5.613128106388071
90065,Apartment,Entire home/apt,3,1.0,2.0,1.0,Real Bed,129.0,4.859812404361672
90014,Loft,Private room,2,1.0,1.0,1.0,Real Bed,120.0,4.787491742782046
90014,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,445.0,6.09807428216624
90013,Loft,Private room,3,2.0,1.0,2.0,Real Bed,119.0,4.7791234931115305
91001,House,Private room,2,1.0,1.0,1.0,Real Bed,118.0,4.770684624465665
90028,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,112.0,4.718498871295094
90066,Camper/RV,Private room,2,1.0,1.0,1.0,Real Bed,55.0,4.007333185232471
91754,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,93.0,4.532599493153255
90007,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,130.0,4.867534450455582
90019,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,110.0,4.700480365792417
90026,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,114.0,4.736198448394496
90027,House,Private room,1,1.0,1.0,1.0,Real Bed,123.0,4.812184355372417
91791,Bed and breakfast,Shared room,2,1.0,1.0,1.0,Real Bed,50.0,3.912023005428147
90019,House,Shared room,16,2.5,1.0,10.0,Real Bed,40.0,3.688879454113936
90019,House,Shared room,16,2.5,1.0,10.0,Real Bed,40.0,3.688879454113936
90802,Loft,Entire home/apt,10,1.5,3.0,3.0,Real Bed,400.0,5.991464547107983
90039,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,160.0,5.0751738152338275
90035,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,145.0,4.976733742420574
90302,House,Private room,2,1.0,1.0,1.0,Real Bed,165.0,5.105945473900579
91302,Guesthouse,Entire home/apt,4,1.0,1.0,3.0,Real Bed,199.0,5.293304824724492
90291,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,144.0,4.969813299576002
90023,House,Private room,1,1.0,1.0,1.0,Real Bed,25.0,3.218875824868201
90803,House,Private room,2,1.0,1.0,1.0,Real Bed,108.0,4.68213122712422
90049,Apartment,Entire home/apt,3,1.5,1.0,1.0,Real Bed,255.0,5.541263545158426
90035,Condominium,Shared room,1,1.5,1.0,1.0,Real Bed,65.0,4.174387269895637
91770,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,55.0,4.007333185232471
91604,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,72.0,4.276666119016055
90013,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,150.0,5.010635294096256
90291,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,245.0,5.5012582105447265
91403,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,49.0,3.8918202981106265
90255,Guesthouse,Entire home/apt,1,1.0,1.0,2.0,Real Bed,100.0,4.605170185988092
90292,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,161.0,5.081404364984463
90230,Guesthouse,Private room,1,2.0,1.0,1.0,Real Bed,130.0,4.867534450455582
90803,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,150.0,5.010635294096256
90034,Apartment,Private room,2,0.5,1.0,1.0,Real Bed,53.0,3.970291913552122
90301,Apartment,Entire home/apt,6,1.0,1.0,1.0,Real Bed,112.0,4.718498871295094
90291,Apartment,Entire home/apt,2,1.0,0.0,0.0,Real Bed,209.0,5.342334251964812
90036,House,Private room,2,1.0,1.0,2.0,Real Bed,110.0,4.700480365792417
90049,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,158.0,5.062595033026967
90046,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,130.0,4.867534450455582
90048,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,170.0,5.135798437050261
90046,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,219.0,5.389071729816501
90039,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,5.1647859739235145
90036,Guest suite,Entire home/apt,4,1.0,2.0,2.0,Real Bed,145.0,4.976733742420574
90047,House,Private room,2,1.0,1.0,2.0,Real Bed,65.0,4.174387269895637
90291,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,205.0,5.3230099791384085
90066,House,Entire home/apt,3,2.0,1.0,1.0,Real Bed,300.0,5.703782474656202
90028,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
91604,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,119.0,4.7791234931115305
90036,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,100.0,4.605170185988092
90019,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,155.0,5.043425116919247
91606,House,Private room,2,1.0,1.0,2.0,Real Bed,35.0,3.555348061489413
91316,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,30.0,3.4011973816621555
90245,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,120.0,4.787491742782046
91766,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,229.0,5.433722003554241
90014,Loft,Entire home/apt,2,1.5,1.0,1.0,Real Bed,160.0,5.0751738152338275
90755,Townhouse,Entire home/apt,6,2.5,3.0,3.0,Real Bed,390.0,5.966146739123692
90211,Apartment,Entire home/apt,5,1.5,2.0,2.0,Real Bed,300.0,5.703782474656202
91505,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,73.0,4.290459441148391
90025,Townhouse,Entire home/apt,4,2.5,2.0,2.0,Real Bed,448.0,6.104793232414986
90026,Treehouse,Entire home/apt,8,2.0,3.0,4.0,Real Bed,625.0,6.437751649736401
90404,House,Private room,3,1.0,1.0,2.0,Real Bed,75.0,4.31748811353631
91356,Villa,Entire home/apt,10,3.5,5.0,6.0,Real Bed,600.0,6.396929655216146
91316,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,50.0,3.912023005428147
90037,Apartment,Entire home/apt,4,2.0,2.0,1.0,Real Bed,146.0,4.9836066217083355
91706,House,Private room,2,1.0,1.0,1.0,Real Bed,113.0,4.727387818712341
90036,Apartment,Entire home/apt,3,2.0,1.0,2.0,Real Bed,159.0,5.068904202220232
91006,Villa,Private room,6,2.0,3.0,3.0,Real Bed,349.0,5.855071922202427
90027,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,79.0,4.3694478524670215
90094,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,89.0,4.48863636973214
90265,House,Private room,2,1.0,1.0,1.0,Real Bed,177.0,5.17614973257383
90017,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,124.0,4.820281565605037
91604,Bungalow,Entire home/apt,3,1.0,1.0,1.0,Real Bed,90.0,4.499809670330264
90048,Apartment,Private room,2,2.0,2.0,2.0,Real Bed,110.0,4.700480365792417
91604,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,4.605170185988092
90045,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,140.0,4.941642422609304
91367,House,Private room,2,1.0,1.0,1.0,Real Bed,44.0,3.7841896339182615
90028,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
90069,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,350.0,5.857933154483459
90024,Serviced apartment,Entire home/apt,8,2.5,2.0,2.0,Real Bed,1328.0,7.191429330036379
90038,Loft,Entire home/apt,2,2.0,1.0,1.0,Real Bed,400.0,5.991464547107983
91767,House,Private room,2,3.0,1.0,1.0,Real Bed,35.0,3.555348061489413
90291,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,499.0,6.212606095751518
90211,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,84.0,4.430816798843313
90048,House,Shared room,1,2.0,1.0,1.0,Real Bed,48.0,3.8712010109078916
90401,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,382.0,5.945420608606575
90401,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,365.0,5.899897353582492
91601,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,50.0,3.912023005428147
90028,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,110.0,4.700480365792417
90265,House,Entire home/apt,8,4.5,4.0,4.0,Real Bed,10500.0,9.259130536145614
91504,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,360.0,5.886104031450156
90029,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,300.0,5.703782474656202
90069,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,310.0,5.736572297479192
91748,House,Private room,2,1.0,1.0,1.0,Real Bed,54.0,3.9889840465642745
90006,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,119.0,4.7791234931115305
90291,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,230.0,5.4380793089231965
91750,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,79.0,4.3694478524670215
91423,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,92.0,4.5217885770490405
90068,Townhouse,Entire home/apt,5,2.5,2.0,3.0,Real Bed,400.0,5.991464547107983
91367,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,57.0,4.043051267834549
90025,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,135.0,4.90527477843843
90245,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,80.0,4.382026634673881
90042,Loft,Entire home/apt,2,1.0,1.0,2.0,Real Bed,200.0,5.298317366548036
90064,Bungalow,Entire home/apt,2,1.0,1.0,1.0,Real Bed,185.0,5.220355825078324
90247,Condominium,Private room,2,0.0,1.0,1.0,Real Bed,85.0,4.442651256490317
90038,Condominium,Entire home/apt,6,2.0,2.0,4.0,Real Bed,294.0,5.683579767338681
90029,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
90029,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,210.0,5.3471075307174685
90015,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,218.0,5.384495062789089
90029,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,67.0,4.204692619390967
90019,Apartment,Entire home/apt,12,3.0,3.0,5.0,Real Bed,300.0,5.703782474656202
90035,Guesthouse,Entire home/apt,3,1.0,1.0,2.0,Real Bed,150.0,5.010635294096256
90813,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,4.31748811353631
91303,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,30.0,3.4011973816621555
90048,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,170.0,5.135798437050261
90006,Hostel,Shared room,2,2.0,1.0,4.0,Real Bed,29.0,3.3672958299864737
90038,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,63.0,4.143134726391533
90017,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,289.0,5.666426688112433
90039,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,87.0,4.465908118654584
90007,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,122.0,4.804021044733257
90245,Loft,Private room,1,1.0,1.0,1.0,Real Bed,88.0,4.477336814478207
90039,House,Entire home/apt,5,1.0,2.0,4.0,Real Bed,199.0,5.293304824724492
91105,Serviced apartment,Entire home/apt,4,1.0,0.0,3.0,Real Bed,185.0,5.220355825078324
91601,Apartment,Entire home/apt,2,1.0,2.0,1.0,Real Bed,77.0,4.343805421853683
90005,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,122.0,4.804021044733257
91505,House,Private room,1,1.0,1.0,1.0,Real Bed,145.0,4.976733742420574
90026,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,47.0,3.8501476017100575
90037,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,67.0,4.204692619390967
90265,House,Entire home/apt,6,3.0,5.0,5.0,Real Bed,1680.0,7.426549072397305
90049,House,Private room,2,1.0,1.0,2.0,Real Bed,163.0,5.093750200806762
90066,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,170.0,5.135798437050261
90802,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,85.0,4.442651256490317
91706,Apartment,Shared room,2,1.5,1.0,1.0,Real Bed,55.0,4.007333185232471
91016,House,Private room,2,1.0,1.0,1.0,Real Bed,95.0,4.553876891600541
90272,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,305.0,5.720311776607412
90025,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,120.0,4.787491742782046
90403,Condominium,Private room,2,1.0,1.0,2.0,Real Bed,160.0,5.0751738152338275
91401,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,159.0,5.068904202220232
90046,Guesthouse,Private room,3,1.0,2.0,2.0,Real Bed,170.0,5.135798437050261
91601,Apartment,Private room,2,2.0,3.0,1.0,Real Bed,90.0,4.499809670330264
90056,Townhouse,Entire home/apt,6,1.5,3.0,4.0,Real Bed,371.0,5.916202062607435
90026,House,Private room,1,3.0,1.0,1.0,Real Bed,38.0,3.6375861597263857
90069,Apartment,Private room,1,1.5,1.0,1.0,Real Bed,154.0,5.0369526024136295
90094,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,157.0,5.056245805348309
90028,Loft,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,4.605170185988092
91030,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,85.0,4.442651256490317
90029,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,4.605170185988092
91605,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,3.912023005428147
91765,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,4.174387269895637
90802,House,Entire home/apt,9,2.0,3.0,5.0,Real Bed,275.0,5.616771097666573
90232,House,Entire home/apt,10,2.0,4.0,5.0,Real Bed,750.0,6.620073206530356
90064,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,90.0,4.499809670330264
91765,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,3.912023005428147
90094,Condominium,Entire home/apt,6,2.0,3.0,5.0,Real Bed,400.0,5.991464547107983
91606,House,Entire home/apt,8,1.0,2.0,3.0,Real Bed,305.0,5.720311776607412
90034,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,95.0,4.553876891600541
90005,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,50.0,3.912023005428147
91776,House,Private room,3,1.0,1.0,2.0,Real Bed,70.0,4.248495242049359
90210,House,Private room,2,1.0,1.0,1.0,Real Bed,135.0,4.90527477843843
90046,House,Entire home/apt,4,2.0,2.0,0.0,Real Bed,335.0,5.814130531825067
90063,House,Private room,2,1.0,1.0,1.0,Real Bed,120.0,4.787491742782046
91423,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,119.0,4.7791234931115305
90094,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,218.0,5.384495062789089
90291,Bungalow,Entire home/apt,6,3.0,3.0,4.0,Real Bed,640.0,6.461468176353718
90405,Guesthouse,Entire home/apt,4,1.0,1.0,4.0,Real Bed,230.0,5.4380793089231965
91748,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,35.0,3.555348061489413
90035,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,106.0,4.663439094112067
90027,House,Private room,1,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
91745,Guesthouse,Shared room,2,1.0,1.0,1.0,Real Bed,59.0,4.07753744390572
91604,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
90017,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,4.31748811353631
91107,House,Private room,2,1.0,1.0,2.0,Real Bed,60.0,4.0943445622220995
